reference	verse	book
1 Samuel 8:2	The name of Samuel's first son was Joel. And the name of Samuel's second son was Abijah. Joel and Abijah were leaders in Beersheba.	1_Samuel
Matthew 5:34	But I(Jesus) tell you(person) [ to never promise/swear in God's name [(implicit-situational) you(person) will do something ]]. You(person) (imp) do not promise/swear [(implicit-situational) you(person) will do something] in the name of heaven. (literal) For heaven is God’s throne. (dynamic) For heaven is the place [that God rules at].	Matthew
Matthew 26:8	_paragraph [When the followers/disciples saw that woman's action,] the followers/disciples became angry. (rhetorical) The followers/disciples asked each-other(followers), ["Why did this woman _implicitNecessary waste that perfume _implicitNecessary [by pouring that perfume on Jesus's head]?] (statement) The followers/disciples said to each-other(followers), ["This woman _implicitNecessary should not have wasted _immediatePastAndShouldNotFeatures that perfume _implicitNecessary [by pouring that perfume on Jesus's head]].	Matthew
Mark 14:6	(paragraph) But Jesus said, ["You(people) (imp) stop rebuking this woman]. (rhetorical) Why are you(people) saying bad things about this woman? (statement) You(people) should not say bad things about this woman. This woman did a good thing-B to me(Jesus).	Mark
Genesis 30:7	Later Bilhah became pregnant again. and Bilhah birthed another son for Jacob.	Genesis
Esther 9:6	The Jews killed 500 men [that lived in Susa].	Esther
1 Samuel 11:12	Then the people said to Samuel, ["Which people said [that Saul should not be our(Israelites’) king]]? You(Samuel) (imp) bring those people to us(people). Then we(Israelites) will kill those people."	1_Samuel
Mark 13:27	(literal) Then the Son-of-man _1stas3rd will send-C angels to the 4 winds [in-order-to gather-A the people [whom the Lord-A chose-B [to be the Lord's-A people]]] . (dynamic) Then the Son-of-man _1stas3rd will send-C angels to every place [in-order-to gather-A the people [whom the Lord-A chose-B [to be the Lord's-A people]]]. Those servants/angels will go to every part of the earth and every part of the sky [in-order-to gather those people].	Mark
Mark 10:16	Then Jesus put Jesus's arms around the children _frameInferable. Jesus put Jesus's hands on those children. And Jesus did good things for those children.	Mark
Matthew 27:58	Joseph went to Pilate. And Joseph asked-B Pilate for Jesus's body. So Pilate ordered [Jesus's body be given to Joseph by the soldiers _implicitActiveAgent].	Matthew
Matthew 26:13	I(Jesus) am telling the truth to you(followers). People will talk about the action [that this woman did] in every place [where the Good-News is taught/preach by people _implicitActiveAgent on the whole earth]. So people _otherThingList will remember-C this woman."	Matthew
Genesis 16:14	Therefore people called the well [that is between Kadesh and between Bered] Beer-Lahai-Roi. -Footnote Beer-Lahai-Roi means the well of God [who lives] [and who sees me(Hagar)].	Genesis
Matthew 6:6	But [whenever you(person) pray,] you(person) (imp) go into your(person's) room. You(person) (imp) close the door _frameInferable. And you(person) (imp) pray to your(person's) Father [ who is not seen by people _implicitActiveAgent] . Then-D your(person's) Father [ who sees the actions _implicitNecessary [that are done by people _implicitActiveAgent secretly]] will reward you(person).	Matthew
Genesis 21:32	[After Abraham and Abimelech made the treaty at Beersheba] Abimelech and Phicol [who was the captain of the army of Abimelech] returned to the land of the Philistines.	Genesis
Joshua 15:16	Caleb said to the people [that were with Caleb], ["I(Caleb) want [a man to attack Kiriath-Sepher]]. [If a man defeats the people [who are living in that city]] I(Caleb) will allow [that man to marry my(Caleb's) daughter named Acsah]."	Joshua
Daniel 9:23	[When you(Daniel) started to pray] God answered your(Daniel's) prayer. I(Gabriel) have come [in order to tell you(Daniel) about the things [that God said]]. God loves you(Daniel) very much. Now you(Daniel) (imp) listen to me(Gabriel). I(Gabriel) will explain the vision [that you(Daniel) have seen]."	Daniel
1 Samuel 4:10	So the Philistines fought the Israelites hard. And the Philistines defeated the Israelites. All of the Israelite soldiers ran to the soldiers’ tents. The Philistines killed 30000 Israelite soldiers.	1_Samuel
Genesis 6:6	Then God regretted [that God created people].  God was very sad.	Genesis
Matthew 22:27	Finally the woman died.	Matthew
Genesis 49:17	Dan will be like a snake [that lies near the road]. Dan is a dangerous snake [that hides near the path]. That snake will bite a horse's leg. Then the man [who rides that horse] will fall.	Genesis
Genesis 30:10	Then Zilpah birthed a son.	Genesis
Genesis 21:7	People thought [that I(Sarah) will never nurse a child]. But I(Sarah) birthed a son for Abraham [although Abraham is very old]."	Genesis
1 Samuel 14:41	Then Saul prayed to the God of Israel named Yahweh. Saul asked Yahweh, ["Why did you(Yahweh) not answer me(Saul) today]?  You(Yahweh) (imp) show us(Israelites) the person [who sinned]." Then the men used lots.  And the lots chose Saul and Jonathan.  So the soldiers were innocent.	1_Samuel
Genesis 27:11	But Jacob said to the mother of Jacob named Rebekah, ["The brother of me(Jacob) named Esau has much hair [that is on the body of Esau]]. But I(Jacob) do not have much hair!	Genesis
Esther 3:8	Then Haman said to king Xerxes, ["People [that came from other countries] are living in your(Xerxes') kingdom]. These people do not do all the things [that your(Xerxes') laws say]. And these people have strange customs. You(Xerxes) should not allow [these people to live].	Esther
1 Samuel 6:13	The people [who were living in Beth-Shemesh] were harvesting the people's wheat in the valley. Then the people looked up. And the people saw the Ark-of-the-Covenant.  The people became very happy [when the people saw the Ark-of-the-Covenant].	1_Samuel
Matthew 20:22	_paragraph Jesus said to that mother and James and John, ["You(sons) _trial do not understand the thing [that you(sons) _trial are asking-B me(Jesus) for]]. (literal) Are you(sons) _dual able [to drink the bitter-B drink _implicit from the cup [that I(Jesus) will soon _implicit drink that drink _implicit from]]?" (dynamic) Are you(sons) _dual ready-C [the same hard-B things-B [that will soon _implicit happen to me(Jesus)] to happen to you(sons) _dual]?" _paragraph James and John answered, ["Yes"].	Matthew
Daniel 8:16	I(Daniel) heard the voice of a man [who was standing near the stream named Ulai]. The voice said, ["Gabriel, you(Gabriel) (imp) tell this man about the meaning of this vision]."	Daniel
Daniel 5:22	You(Belshazzar), Belshazzar, are the son of Nebuchadnezzar. You(Belshazzar) knew all these things. But you(Belshazzar) have not been humble.	Daniel
Genesis 24:42	Today I(servant) came to this spring. Then I(servant) said, ["Yahweh, you(Yahweh) are the God of my(servant's) master named Abraham].  You(Yahweh) (imp) allow [me(servant) to find a wife for Abraham's son today].	Genesis
Acts 20:38	Then those people walked with Paul to the ship. Those people were very sad [because Paul said [that those people will not see Paul again]].	Acts
Matthew 25:35	For [when I(king) was hungry,] you(people) gave me(king) food _implicit [so that I(king) could eat that food _implicit]. [When I(king) was thirsty,] you(people) gave me(king) drinks _implicit [so that I(king) could drink those drinks _implicit]. [When I(king) was from another country,] you(people) invited [me(king) to enter your(people's) houses _implicit].	Matthew
Mark 8:18	You(followers) have eyes. (yesrhetorical) But _implicit are you(followers) able [to see]? (statement) So _implicit you(followers) should be able [to see]. You(followers) have ears. (yesrhetorical) But _implicit are you(followers) able [to hear sounds _implicit]? (statement) So _implicit you(followers) should be able [to hear sounds _implicit]. (yesrhetorical) Do you(followers) remember the things _implicit [that I(Jesus) did]? (statement) You(followers) should remember the things _implicit [that I(Jesus) did]. (footnote) You(people) (imp) see Jeremiah 5:21.	Mark
2 Samuel 17:20	Then Absalom's servants came to that woman. And those servants asked that woman, ["Where are Ahimaaz and Jonathan?]" That woman said to those servants, ["Ahimaaz and Jonathan already went across the river."] Then Absalom's servants started looking for Jonathan and Ahimaaz. But those servants did not find Jonathan and Ahimaaz. So those servants returned to Jerusalem.	2_Samuel
2 Samuel 7:10	And I(Yahweh) will choose a place [that my(Yahweh's) people will live at]. The Israelites are my(Yahweh's) people. I(Yahweh) will plant the Israelites [just like a man plants grain]. Then the Israelites will be able [to live in the Israelites' houses]. And other people will not attack the Israelites.  The Israelites suffered in Egypt. But evil people will not cause [the Israelites to suffer again].	2_Samuel
Genesis 3:10	The man answered God, ["I(Adam) heard [you(God) walking in the garden]].  I(Adam) was afraid [because I(Adam) was naked].  So I(Adam) hid from you(God)."	Genesis
Acts 17:14	Then the people [who believe in Jesus] sent Paul to the coast. But Silas and Timothy stayed in Berea.	Acts
2 Samuel 22:32	Who is God? Only Yahweh is God.  Who is the rock? Only our(David's) God is the rock.	2_Samuel
Nehemiah 12:15	Adna was the leader of the family of Harim. Helkai was the leader of the family of Meremoth.	Nehemiah
Titus 2:2	Old men should act well [so that other people would respect those men]. Those men should control themselves(men). Those men should trust God well. And those men should love God and other  people well. And those men should be patient  well [when those men have trouble].	Titus
Matthew 27:65	_paragraph Pilate said, ["You(priests) (imp) take soldiers]. And you(priests) (imp) cause [the hole/tomb to be guarded by those soldiers _implicitActiveAgent extremely well]."	Matthew
Matthew 28:17	[When the followers/disciples saw Jesus,] the followers/disciples honored/worship Jesus. But some of the followers/disciples doubted [the man (implicit-situational) [that the followers/disciples saw] was Jesus].	Matthew
Daniel 3:13	Then Nebuchadnezzar became very angry. Nebuchadnezzar called Shadrach, Meshach, and Abednego. So some soldiers brought these three men to the king.	Daniel
Mark 2:10	But I(Jesus) will show you(people) [that the Son of Man has authority on the earth [so that the Son of Man could forgive sins]]." Then Jesus said to that man [who is not able [to move that man's legs]],	Mark
Joshua 15:25	And the tribe named Judah owned the towns named Hazor-Hadattah and Kerioth-Hezron.  (People called Kerioth-Hezron Hazor.)	Joshua
2 Samuel 23:6	But God will throw-away all evil people [just like farmers throw-away thorns].  People are not able [to pick up thorns with people's hands].	2_Samuel
1 Samuel 17:6	Goliath wore bronze armor on Goliath's legs. And Goliath had a small bronze spear [that hung on Goliath's back].	1_Samuel
Mark 8:1	(title) Jesus provides food for more than 4000 people. (paragraph) During those days [(implicit-situational) while Jesus was still in the region of the Decapolis], another big crowd gathered-C. And those people did not have food. So _implicit Jesus called Jesus's disciples. And Jesus said to those followers/disciples,	Mark
Nehemiah 7:9	372 men [that were from Shephatiah] returned.	Nehemiah
Genesis 22:15	Then the angel of Yahweh called Abraham again.	Genesis
Matthew 2:18	(paragraph) Jeremiah said, [" (literal) A voice is heard by people _implicitActiveAgent in Ramah named the town _implicit] ["(dynamic) People's voices are heard by people _implicitActiveAgent in Ramah named the town _implicit]. (literal) That voice is crying/weeping. (dynamic) Those people are crying/weeping. (literal) That voice is crying/mourning much . (dynamic) Those people are crying/mourning much. (literal) That voice is Rachel of the people/descendants _implicitType [who are crying/weeping because of the children of Rachel of the people/descendants _implicitType]. (dynamic) Rachel of the people/descendants _implicitType are crying/weeping because of the children of Rachel of the people/descendants _implicitType. Rachel of the people/descendants _implicitType refuse [to be comforted by people _implicitActiveAgent]. For the children of Rachel of the people/descendants _implicitType are dead . " (footnote) Rachel was a wife of Jacob [who was the father of the 12 tribes of Israel]. (footnote) You(people) (imp) see Jeremiah 31:15.	Matthew
Genesis 10:11	Then Nimrod went to Assyria. Nimrod built cities named Nineveh, Rehoboth-ir, and Calah.	Genesis
Matthew 10:38	(literal) A person [who does not carry that person's cross [in-order-to follow-B me(Jesus)]] does not deserve [to be my(Jesus's) follower/disciple]. (dynamic) A person [who is not ready [to suffer [because that person follows-B _routinely me(Jesus)]]] does not deserve [to be my(Jesus's) follower/disciple].	Matthew
Genesis 49:22	Joseph is like a vineyard.  People harvest much fruit from Joseph's vines.  Joseph is like a healthy vine.  Water [that comes from a spring] flows through this vineyard. Joseph's branches grow over the wall.	Genesis
Mark 9:34	But those followers/disciples did not say a thing-C [because those followers/disciples had argued-B with each-other(followers) [about which follower/disciple was the greatest follower/disciple]].	Mark
Nehemiah 11:29	En-Rimmon, Zorah, Jarmuth,	Nehemiah
Genesis 18:27	Then Abraham  said to Yahweh, ["[Although I(Abraham) am like dust and like ashes] I(Abraham) had courage [when I(Abraham) spoke to you(Yahweh)]]. So I(Abraham) will speak again.	Genesis
2 Samuel 2:15	Then the young men stood up. Abner chose 12 men [that  were soldiers for  Saul’s son named Ish-Bosheth]. And Joab chose 12 men [that were soldiers for David].	2_Samuel
Matthew 6:28	(paragraph) (rhetorical) Similarly, why do you(people) worry about clothes? (statement) Similarly, you(people) should not worry about clothes. You(people) (imp) think/consider about the flowers/lilies [that are growing in the fields]. Flowers/lilies do not work. And flowers/lilies do not make clothes for those flowers/lilies .	Matthew
1 Samuel 20:40	Then Jonathan gave Jonathan's bow and arrows to the boy. And Jonathan told the boy, ["You(boy) (imp) carry my(Jonathan’s) bow and my(Jonathan’s) arrows to the town]."	1_Samuel
Daniel 9:8	Lord, we(people) are ashamed [because we(people) did not do all the things [that you(Lord) said]]. Our(people's) kings, our(people's) princes, and our(people's) fathers are ashamed.	Daniel
Joshua 22:11	But the other Israelites heard [that those three tribes built that altar]. And the Israelites heard [that that altar was at Geliloth [which was on the western side of the Jordan River]].	Joshua
Acts 3:20	Then the Lord will cause [you(people) to breathe again]. And the Lord will send the Christ to you(people). God chose Jesus [Jesus to be the Christ].	Acts
2 Samuel 11:4	Then David sent messengers to Bathsheba. Those messengers brought Bathsheba to David. Then David sexed Bathsheba.  (Previously Bathsheba was menstruating.  But Bathsheba finished cleaning Bathsheba.)  Then Bathsheba returned to Bathsheba's house.	2_Samuel
1 Samuel 25:5	So David sent ten young men to Nabal. David told those men, ["You(men) (imp) go to Nabal [who is in Carmel]]. You(men) (imp) greet Nabal for me(David).	1_Samuel
1 Samuel 1:8	So Hannah's husband named Elkanah said to Hannah, [“Hannah, why are you(Hannah) crying?] Why do you(Hannah) not eat food? Why are you(Hannah) sad? I(Elkanah) love you(Hannah) more than 10 sons!”	1_Samuel
Genesis 47:11	Then Joseph obeyed the king. Joseph gave the best land [that was in Egypt] to Joseph's father and to Joseph's brothers.  This land was near the city named Rameses.	Genesis
1 Samuel 7:4	So the Israelites destroyed the Israelites’ idols of Baal and idols of Ashtoreth. And the Israelites served only Yahweh.	1_Samuel
Genesis 43:33	Joseph told [the brothers to sit at the table].  First Joseph told [the oldest brother to sit at the table].  Then Joseph told [the second brother to sit at the table].  Then Joseph told [the third brother to sit at the table].  Joseph told [each of the brothers to sit at the table].  Finally Joseph told [the youngest brother to sit at the table]. The brothers were amazed [that this Egyptian official knew the ages of the brothers].	Genesis
Genesis 5:15	Mahalalel had a son [when Mahalalel was 65 years old].  Mahalalel named this son Jared.	Genesis
Mark 14:66	(title) Peter says [Peter does not know-A Jesus]. (paragraph) [While Peter was still _implicit sitting in the yard/courtyard of the chief priest's house _implicit,] a girl [who was a servant of the chief priest] came to that yard/courtyard _implicit.	Mark
2 Samuel 19:25	Then Mephibosheth came from Jerusalem [in order to meet the king]. The king asked Mephibosheth, ["Mephibosheth, why did you(Mephibosheth) not go with me(David) [when (implicit-info) I(David) left Jerusalem]]?"	2_Samuel
Philemon 1:25	I(Paul) pray [that Jesus Christ [who is our(Paul's) Lord] will treat you(Philemon) kindly].	Philemon
Nehemiah 4:5	You(God) (imp) do not forgive those people. And you(God) (imp) do not forget the bad things [that those people did]. Those people insulted us(Nehemiah) in-front-of the people [who are building the wall]."	Nehemiah
Genesis 13:12	Abram lived in Canaan. But Lot lived near the cities [that are in the plain [where the Jordan is]]. This plain is very close to Sodom.	Genesis
Ruth 2:13	Then Ruth said to Boaz, ["My(Ruth’s) master/lord, I(Ruth) hope [that you(Boaz) will continue treating me(Ruth) very kindly]]. [Although I(Ruth) am not one of your(Boaz’s) servants] you(Boaz) comforted me(Ruth). And you(Boaz) spoke kindly to me(Ruth)."	Ruth
Genesis 29:33	Later Leah became pregnant again. and Leah birthed another son. Leah named this son Simeon. Leah said, ["Yahweh heard [that Jacob does not love me(Leah)]]. Therefore Yahweh gave this son to me(Leah)". -Footnote Simeon means [Yahweh heard].	Genesis
Nehemiah 12:14	Jonathan was the leader of the family of Malluk. Joseph was the leader of the family of Shekaniah.	Nehemiah
Nehemiah 13:30	So I(Nehemiah) caused [the priests and the men [that were in the tribe named Levi] to become clean again]. I(Nehemiah) separated the priests and the men [that were in the tribe named Levi] from all of the things [that came from other countries]. And I(Nehemiah) told [each priest and each man [that was in the tribe named Levi] to do certain things].	Nehemiah
Genesis 7:21	All the things [that  lived on the earth] died.  All the birds, all the animals [that  live on the earth], and all the people died.	Genesis
Matthew 5:22	But I(Jesus) tell you(people) [that a person [who is angry with a friend/brother-D or sister _Dimplicit ] will be judged by God _implicitActiveAgent] . Perhaps a person will say to a friend/brother-D or sister _Dimplicit , ["Raca _foreignLanguage!"] That person will be judged by the group of judges _implicitActiveAgent in the court. And Perhaps a person will say to a friend/brother-D or sister _Dimplicit, ["You(brother) are a stupid/foolish person!"] That person will be guilty [so that that person would deserve [to go into the fire of hell]]. (footnote) The Aramaic word Raca means a stupid person.	Matthew
Daniel 12:6	One of the angels spoke to the man [who was wearing the white clothes]. That man was above the river. The angel asked that man, ["How long will these extraordinary things happen]?"	Daniel
Genesis 14:20	And I(Melchizedek) praise God-Most-High [because God-Most-High helped [you(Abram) defeat your(Abram's) enemies]]."  Then Abram gave to Melchizedek .1 things [that Abram had brought from the battle].	Genesis
Joshua 8:28	So Joshua burned the city named Ai. Joshua completely destroyed all of the buildings [that were in that city].  Today no people are living in that place.	Joshua
Mark 5:24	So Jesus went with Jairus. (paragraph) A big crowd followed-A Jesus. And the people pushed against Jesus.	Mark
Nehemiah 7:50	The temple servants were also descendants of  Reaiah, Rezin, and Nekoda.	Nehemiah
Joshua 9:12	(imp) You(Joshua) look at our(men's) bread. [When we(men) left our(men's) houses] this bread was warm and good. But now this bread is dry and bad.	Joshua
Mark 2:17	(paragraph) [After Jesus heard the thing _implicit [that those people/scribes said],] Jesus said to those people/scribes, ["Healthy people _emphasized do not need a doctor ]. But sick people need a doctor. Similarly _implicit I(Jesus) did not come [in-order-to invite good/righteous people [(implicit-situational) good/righteous people to come to me(Jesus)]]. But I(Jesus) came [in-order-to invite people [who do bad _morally actions] [(implicit-situational) people [who do bad _morally actions] to come to me(Jesus)]]. "	Mark
Genesis 38:5	Later this girl birthed another son. and this girl named that son Shelah. This girl was in a town named Kezib [when this girl birthed Shelah].	Genesis
Matthew 7:1	(title) Jesus says [people should not judge other people]. (paragraph) You(people) (imp) do not judge other people _implicit [so that you(people) would not be judged by God _implicitActiveAgent].	Matthew
2 Samuel 3:6	(title) Abner decides [to help David].  The people [that followed David] continued fighting the people [that followed Saul].  Abner was the leader of the people [that followed Saul]. Many people followed Abner [whenever Abner fought David's soldiers].	2_Samuel
Nehemiah 13:25	I(Nehemiah) told/rebuked those men [that those men did a bad thing]. And I(Nehemiah) prayed [that God would punish those men]. I(Nehemiah) beat some of those men. And I(Nehemiah) pulled out some of those men's hairs. And I(Nehemiah) made [those men make a promise to God]. I(Nehemiah) said to those men, ["You(men) (imp) do not allow [your(men's) daughters to marry the sons of people [that come from other countries]]]. And you(men) (imp) do not allow [your(men's) sons to marry the daughters of people [that come from other countries]]. And you(men) (imp) do not marry those daughters.	Nehemiah
Genesis 41:36	You(king) should not allow [people to eat that food].  You(king) will need that food during the 7 bad years. [If you(king) keep that food] then the people [who live in Egypt] will not die during the 7 bad years."	Genesis
Daniel 1:15	After ten days the guard looked at these four young men. The faces of these four young men were more healthy than the faces of the other young men. And the bodies of these four young men were more healthy than the bodies of the other young men.	Daniel
Genesis 8:22	[While the earth exists] people will continue to plant crops. And people will continue to harvest crops. The weather will be cold. And the weather will be hot. and there will be summers.  And there will be winters. And there will be days. and there will be nights.	Genesis
Mark 7:32	Some people [(implicit-situational) who were in that place] brought to Jesus a man [who was not able [to hear sounds]] [and who was not able [to speak clearly]]. And those people asked/beg [Jesus to put Jesus's hand on that man [(implicit-situational) in-order-to heal that man]].	Mark
1 Samuel 22:7	Then Saul said to Saul's officers, ["Men [who are in the tribe named Benjamin], you(officers) (imp) listen to me(Saul)].  Are you(officers) following (implicit-info) David now? Will David give fields and vineyards to all of you(officers)? Will David promise [that all of you(officers) will become leaders of 1000 soldiers]?	1_Samuel
Matthew 20:31	_paragraph People [who were in the crowd] rebuked those men _dual. And those people told those men _dual [to become quiet]. But those men _dual started shouting more loudly, ["Lord-B, Son-of-David, you(Son-of-David) (imp) be kind/merciful to us(men)!"]	Matthew
Genesis 27:33	Then Isaac became very troubled. And the body of Isaac began to shake. and Isaac said to Esau, ["Then who brought food to me(Isaac) [before you(Esau) came into the tent of me(Isaac)]?] I(Isaac) ate that food. and I(Isaac) blessed that person. and God will certainly bless that person."	Genesis
Matthew 13:26	[When the wheat grew [so that the wheat had grains],] those plants/weeds also appeared-A.	Matthew
Genesis 48:9	Joseph answered Joseph's father, ["These 2 boys are my(Joseph's) sons [that God gave to me(Joseph) [while I(Joseph) lived here]]]." Then Jacob said, ["You(Joseph) (imp) bring your(Joseph's) 2 sons to me(Jacob) [so-that I(Jacob) could bless these 2 sons]]."	Genesis
