reference	verse	book
Genesis 43:30	Then Joseph ran from the room [because Joseph started to cry] [after Joseph saw Benjamin]. So Joseph ran into Joseph's room. and Joseph cried.	Genesis
Genesis 32:1	-Title Jacob meets Esau. [After Jacob left that place] the angels of God met Jacob.	Genesis
1 Samuel 1:22	But Hannah did not go to Shiloh with Elkanah. Hannah said to Elkanah, [“[When my(Hannah’s) son is able [to eat food]] I(Hannah) will take my(Hannah’s) son to Shiloh]. Then I(Hannah) will give/dedicate my(Hannah’s) son to Yahweh. My(Hannah’s) son will serve Yahweh [until my(Hannah’s) son dies]. My(Hannah’s) son will always live at Shiloh.”	1_Samuel
1 Samuel 23:15	David went to a place named Horesh [which was in the Desert named Ziph]. [While David was at Horesh] David heard [that Saul was coming [to kill David]].	1_Samuel
2 Samuel 22:12	God covered God with darkness.    The dark clouds [that contain rain] covered God.	2_Samuel
Joshua 15:27	And the tribe named Judah owned the towns named Hazar-Gaddah, Heshmon, and Beth-Pelet.	Joshua
Joshua 13:24	Moses also gave land to the groups of families [that were in the tribe named Gad].	Joshua
Mark 9:6	(comment-begin) Peter did not know the thing-C [that Peter should say], [because Peter and the other followers/disciples _dual were extremely afraid]. (comment-end)	Mark
Mark 15:26	There was a sign-C on that cross. And the reason [that Jesus was on that cross for] was written by a person _implicitActiveAgent on that sign-C. That sign-C said-E, ["The king of the Jews _RealmofAuthority"].	Mark
Matthew 27:23	_paragraph Then Pilate asked, ["Why should I(Pilate) _implicitNecessary of the soldiers _metonymy kill Jesus [by putting Jesus on a cross]?] Which evil action did Jesus do [(implicit-situational) so-B that Jesus should die]?" _paragraph But the crowd shouted more loudly, ["You(Pilate) (imp) kill Jesus [by putting Jesus on a cross]!"]	Matthew
Acts 16:30	Then the chief guard of the prison brought Paul and Silas outside the prison. And the chief guard of the prison said to Paul and Silas, ["You(Paul and Silas), what must I(guard) do [so that God will save me(guard)]?"]	Acts
Genesis 31:11	[While I(Jacob) was dreaming] an angel of God came to me(Jacob). That angel seek-attention me(Jacob).  And I(Jacob) give-attention to that angel.	Genesis
Genesis 15:7	Yahweh also said to Abram, ["I(Yahweh) am Yahweh [who led you(Abram) from Ur [which is in Babylonia] [in-order-to I(Yahweh) give this land to you(Abram)]]]."	Genesis
Mark 9:15	[When all _hyperbolic the people [that were in the crowd] saw Jesus,] those people were immediately extremely surprised/amazed. And those people ran to Jesus [in-order-to greet Jesus].	Mark
1 Samuel 31:2	The Philistines were chasing Saul and Saul's sons.  And the Philistines killed Saul's sons named Jonathan, Abinadab, and Malki-Shua.	1_Samuel
Nehemiah 5:15	Previously the rulers/governors collected much taxes from the people. Those rulers took 460 grams of silver from the people. And those rulers/governors also took food and wine from the people. And those rulers'/governors' servants ordered [the people to do things]. But [because I(Nehemiah) respected God] I(Nehemiah) did not do those things.	Nehemiah
Nahum 2:5	The king of Nineveh will call the king's best soldiers. But those soldiers will die in the streets. Some soldiers will run to the wall of the city quickly. Those soldiers will try to protect the soldiers.	Nahum
Mark 11:15	(paragraph) Then Jesus and Jesus's disciples came to Jerusalem. And Jesus entered the temple of the courtyard _implicitType. Jesus started forcing [the people [who were buying animals/sacrifice _implicit in that place] and the people [who were selling animals/sacrifices _implicit in that place] to leave that place _implicit]. Jesus knock-over the tables of the people [who were selling/trade _routinely money] and the seats of the people [who were selling _routinely birds/dove [(implicit-situational) that people gave/sacrifice to God]].	Mark
1 Samuel 12:15	But [if you(Israelites) do not obey Yahweh,] then Yahweh will not help you(Israelites). And [if you(Israelites) stop obeying Yahweh’s commands,] Yahweh will punish you(Israelites). Yahweh will punish you(Israelites) [just-like Yahweh punished your(Israelites’) ancestors].	1_Samuel
Ruth 1:14	Naomi's daughters in law cried again. Then Orpah kissed Naomi. And Orpah goodbye Naomi. Then Orpah returned to Moab. But Ruth refused [to leave Naomi].	Ruth
Genesis 48:16	God was the angel [who saved me(Jacob)]. Now I(Jacob) pray [that God will bless these 2 boys]. I(Jacob) pray [that people will remember me(Jacob) [because these 2 boys will become great]]. And I(Jacob) pray [that people will remember my(Jacob's) ancestors named Abraham and named Isaac [because these 2 boys will become great]].  I(Jacob) pray [that God will cause [these 2 boys to have many descendants]]".	Genesis
Matthew 18:8	[If your(follower's) hand or your(follower's) foot causes [you(follower) to sin],] you(follower) (imp) cut-off that hand or that foot. And you(followers) (imp) throw-away that hand or that foot. It is-V bad-A [you(follower) cut-off that hand or that foot]. But it is-V extremely worse-A [you(follower) be thrown by God _implicitActiveAgent into hell-A [where fire always burns] [because you(follower) did not cut-off that hand or that foot]].	Matthew
Titus 3:4	But then God [who saves us(Paul) from bad things and death] showed us(Paul) [that God is kind]. And God showed us(Paul) [that God loves us(Paul)].	Titus
Genesis 6:7	So God said, ["I(God) will destroy all these people [that I(God) created]].  I(God) will destroy all the animals [that lives on the earth].  I(God) will also destroy all the birds.  I(God) will destroy all these things [because I(God) regret [that I(God) created these things]]."	Genesis
2 Samuel 18:5	Then the king commanded Joab, Abishai, and Ittai, ["(imp) You(Joab) be kind to the young man named Absalom for me(David).]" All of the soldiers heard [David commanding [the officers to be kind to Absalom]].	2_Samuel
2 Samuel 7:25	Yahweh, (imp) you(Yahweh) keep this promise [that is  about my(David's) family and about me(David)] forever. I(David) am your(Yahweh's) servant. Please (imp) you(Yahweh) keep this promise.	2_Samuel
Esther 4:10	Then Esther told [Hathach to go to Mordecai again].	Esther
2 Samuel 2:28	Then Joab played a trumpet. Then Joab's soldiers stopped chasing the Israelites. And those soldiers stopped fighting the Israelites.	2_Samuel
Joshua 7:22	So Joshua sent several men to Achan's tent. Those men ran to the tent. And those men found the things [that Achan hid under Achan's tent]. And those men found the silver under the other things.	Joshua
Ruth 2:2	One day Ruth [who was from Moab] said to Naomi, ["You(Naomi) (imp) let [me(Ruth) go to the fields]]. I(Ruth) will pick up grain/barley [that people left in the fields]. I(Ruth) will work behind people [that will be kind to me(Ruth)]." Naomi said to Ruth, ["My(Naomi's) daughter, (imp) go."]	Ruth
Genesis 25:32	Esau said, ["I(Esau) will die soon [because I(Esau) am extremely hungry]]. [If I(Esau) die] I(Esau) will not need the things of the father of us(Esau)."	Genesis
1 Samuel 30:19	David found all of the things [that the Amalekites took]. And David brought the young people and the old people back to Ziklag. David also brought the sons and the daughters to Ziklag. And David brought all of the valuable things [that the Amalekites took].	1_Samuel
Genesis 2:16	Then God said to the man ["You(Adam) may eat the fruit [that is on all the trees [that are in the garden] except the fruit [that is on one tree]]].	Genesis
Genesis 14:17	[After Abram defeated Kedorlaomer named King and the other kings [who were with Kedorlaomer named king]] Abram returned to the house of Abram. [While Abram was returning to the house of Abram] the king of Sodom met Abram in the Valley named Shaveh. Today people call the Valley named Shaveh the valley of the king.	Genesis
1 Samuel 25:20	So Abigail started riding Abigail's donkey [in order to meet David]. Abigail went into a valley [that was between two mountains].  At that time David and the men [that were with David] were also traveling in that valley. David and those men were coming toward Abigail. So Abigail met David and those men.	1_Samuel
2 Samuel 17:17	Jonathan and Ahimaaz were staying at En-Rogel. Jonathan and Ahimaaz did not want [people to see [Jonathan and Ahimaaz going into the city]]. So a female servant went to Jonathan and Ahimaaz [in order to tell the message to Jonathan and Ahimaaz]. Then Jonathan and Ahimaaz went to King David.	2_Samuel
1 Samuel 18:9	So Saul started watching David carefully [because Saul (implicit) was jealous of David].	1_Samuel
2 Samuel 3:33	King David sang for Abner, ["Abner should not have died[like a foolish man dies]].	2_Samuel
Nehemiah 5:4	And other Jews said, ["The king forces [us(Jews) to pay taxes [because we(Jews) own fields and gardens of grapes]]]. So we(Jews) had to borrow money [in order to pay those taxes to the king].	Nehemiah
1 Samuel 5:11	So the people [who were living in Ekron] called all of the rulers of the Philistines. And those people said to those rulers, ["You(rulers) (imp) send the Ark-of-the-Covenant of Israel to the Israelites]. You(rulers) (imp) let [the Ark-of-the-Covenant return to the Israelites] [before the Ark-Of-the-Covenant kills us(people) and our(people's) people!]" The people were very afraid [because many people died in that city]. God punished those people much in that city.	1_Samuel
Joshua 14:5	So the Israelites divided the land [just like Yahweh commanded Moses].	Joshua
Nehemiah 7:57	And men [that were descendants of Solomon’s servants] also returned.  Those men were descendants of  Sotai, Sophereth, and Perida.	Nehemiah
1 Samuel 28:21	Then the woman came to Saul. That woman saw [that Saul was very afraid].  So that woman said, ["I(woman) am your(Saul's) servant]. And I(woman) obeyed you(Saul).  I(woman) called this spirit [even-though you(Saul) might kill me(woman) now].	1_Samuel
Genesis 28:12	[While Jacob slept] Jacob dreamed that [Jacob saw a ladder]. that ladder was near Jacob. And that ladder was very tall.  The top of that ladder was in heaven. And Jacob saw [some angels of God walking up that ladder to heaven].  And Jacob also saw [some angels of God walking down that ladder to earth].	Genesis
Genesis 6:1	-Title People become evil.  The number of people [that lived on the earth] began to increase.  Those people birthed many daughters.	Genesis
Daniel 5:3	So the servants of Belshazzar brought the gold cups [that Nebuchadnezzar had brought from God's temple [that is in Jerusalem]]. Then the king, the wives of the king, the other women [that the king loved], and the important people drank wine from these cups.	Daniel
Mark 7:12	Then-D _implicit you(Pharisees) do not let [that person give a thing-A to that person's _implicit father or that person's _implicit mother] .	Mark
Genesis 14:12	Those kings also take-away Lot [who was Abram's nephew]. At that time Lot was living in Sodom. And those four kings take-away all the things [that Lot owned]. Then those four kings and the armies of the kings left that region.	Genesis
Mark 1:21	Jesus (title) causes [an evil/unclean spirit to leave a man]. (paragraph) Then Jesus and those men went to Capernaum named the town _implicit. On the next seventh day of the week, Jesus went into the Jewish church. And Jesus started teaching-B God’s message _implicit to the people _implicit [who gathered-C at that place]. (footnote) The seventh day of the week is the day [that Jews rested on] [and that Jews honored/worship God on].	Mark
Genesis 11:18	[When Peleg was 30 years old] Peleg had a son named Reu.	Genesis
Genesis 37:4	[Because Jacob loved Joseph [more than Jacob loved Joseph's brothers]] Joseph's brothers hated Joseph.  So those brothers treated Joseph badly.	Genesis
Matthew 12:5	(yesrhetorical) And did you(Pharisees) read in Moses's _implicit religious laws about the priests [who work in the temple on the Sabbath]? (statement) And you(Pharisees) read _past in Moses's _implicit religious laws about the priests [who work in the temple on the Sabbath]. Those priests are innocent [even-though the religious laws do not allow [people to work on that special/holy day]].	Matthew
Mark 14:9	I(Jesus) tell the truth to you(people). People will talk about the thing [that this woman did] in every place [where the Good-News is taught/preached by people _implicitActiveAgent on the earth]. So people _otherThingList will remember-C this woman."	Mark
Titus 1:15	All things are good for people [who are good]. But no thing is good for people [who are bad] and people [who do not trust in Christ Jesus]. Those people think badly. And those people are not  ashamed [when those people do bad things].	Titus
2 Samuel 13:17	Amnon called Amnon's servant. And Amnon said to that servant, ["(imp) You(servant) take this woman out of my(Amnon's) room now].Then (imp) you(servant) lock the door."	2_Samuel
Matthew 10:9	_paragraph You(disciples) (imp) do not bring gold or silver or copper in your(disciples') belts of the pockets _implicitType.	Matthew
2 Samuel 7:21	You(Yahweh) did this great thing [because you(Yahweh) promised [to help me(David)]]. And you(Yahweh) did this great thing [because you(Yahweh) wanted [to do this thing]]. And you(Yahweh) also told me(David) about this great thing.	2_Samuel
Mark 7:18	(rhetorical) Jesus asked those followers/disciples, ["Are you(followers) like those other people [who do not understand this thing _implicit]?] (statement) Jesus said to those followers/disciples , [" [You(followers) also do not understand this thing _implicit] seem]. (yesrhetorical) Do you(followers) know [that a thing [that goes into a person from outside] is not able [to cause [a person to become religiously _implicit dirty/unclean]]]? (statement) You(followers) should know [that a thing [that goes into a person from outside] is not able [to cause [a person to become religiously _implicit dirty/unclean]]].	Mark
Matthew 3:3	John the Baptist is the person [that God talked about through the prophet named Isaiah]. (paragraph) Isaiah said, ["A voice is shouting in the desert/wilderness, ["You(people) (imp) prepare the path for the Lord]]. You(people) (imp) make straight paths for the Lord . "" (footnote) You(people) (imp) see Isaiah 40:3.	Matthew
Matthew 24:49	Then that servant might start beating-C those other servants. And that servant might start eating much food _implicit. And that servant might start drinking much alcohol _implicit with people [who become _habitually drunk] .	Matthew
Mark 13:14	(paragraph) But you(followers) will see the terrible thing [that causes [the temple _implicitNecessary to become religiously dirty/unclean [(implicit-situational) so that people must leave/abandon that temple]]]. You(followers) will see [that thing standing in a place [where that thing should not be standing]]. (comment-begin) I(Mark) pray/pray-hope [you(person) [who is reading this book _implicit] understand the meaning ]. (comment-end) At-that-time the people [who are in Judea] must run-away to the mountains [(implicit-situational) in-order-to hide]. (footnote) You(people) (imp) see Daniel 9:27, 11:31, and 12:11.	Mark
Nehemiah 7:43	74 men [that were in the tribe named Levi] [and that were descendants of Jeshua] returned. (Those men were descendants of Kadmiel and Hodaviah.)	Nehemiah
Acts 1:16	And Peter said, ["Brothers and sisters, the Holy Spirit said through David in the Scriptures [that these things must happen]].  The Holy Spirit was talking about Judas [who was an apostle].	Acts
Matthew 28:10	Then Jesus said to those women, ["You(women) (imp) do not be afraid]. You(women) (imp) go. And you(women) (imp) tell-B my(Jesus's) followers/brothers-D and sisters-D _implicit [to go to Galilee]. My(Jesus's) followers/brothers-D and sisters-D _implicit will see me(Jesus) there."	Matthew
2 Samuel 9:12	Mephibosheth had a young son named Mika. All of the people [that were in Ziba’s family] became Mephibosheth’s servants.	2_Samuel
Ruth 4:12	We(people) pray [that Yahweh will give many children to you(Boaz) and this young woman]. And we(people) pray [that your(Boaz’s) family will become like Perez’s family].  Tamar birthed Perez for Judah. (footnote) Tamar was from another country [just like Ruth was from another country]."	Ruth
Nehemiah 6:14	My(Nehemiah’s) God , you(God) (imp) punish Tobiah and Sanballat [because Tobiah and Sanballat treated me(Nehemiah) badly].You(God) (imp) also punish the woman/prophet named Noadiah and the other people/prophets [that tried [to scare/intimidate me(Nehemiah)]].	Nehemiah
Daniel 6:1	King Darius decided [to choose 120 officials [in order to rule the entire kingdom]].	Daniel
1 Samuel 17:12	David was the son of Jesse [who was an Ephratite]. Jesse was living in Bethlehem [which was in the land [that the tribe named Judah owned]]. Jesse had eight sons. [When Saul became the king] Jesse was very old.	1_Samuel
1 Samuel 16:22	Then Saul sent a message to Jesse. Saul said, ["You(Jesse) (imp) allow [David to continue serving me(Saul)]].  I(Saul) like David."	1_Samuel
2 Samuel 12:22	David said, ["[While the baby was alive] I(David) did not eat [so that I(David)  could  pray]]. And I(David) cried/wept. I(David) thought, ["Perhaps Yahweh will be merciful to me(David)]. Perhaps Yahweh will let [the baby live]."	2_Samuel
Nehemiah 3:25	A man named Palal [who was a son of Uzai] repaired the next part of the wall. That part of the wall was in-front-of the tower of the king’s house.  That part of the wall was also near the building [that the guards lived in].	Nehemiah
1 Samuel 29:7	So you(David) (imp) return to your(David's) house.  And you(David) (imp) do not be angry. And you(David) (imp) do not cause [the kings of the Philistines to become angry]."	1_Samuel
Matthew 27:1	(title) Judas-Iscariot kills/hang-B Judas. _paragraph In the early morning _significantTime, all the chief priests and the old leaders of the people _frameInferable planned [to cause [Jesus to be killed by the Roman people _implicitActiveAgent]].	Matthew
Joshua 12:7	The Israelites also defeated/conquered the kings [that were on the western side of the Jordan River]. Those kings were between Baal-Gad and mount-Halak.  Baal-Gad was in the valley-Lebanon. And mount-Halak was near Edom.  [After Joshua and the Israelites defeated/conquered those kings] Joshua gave that land to the other tribes of Israel. So each of the 12 tribes received land. Earlier Yahweh promised [to give that land to the Israelites].	Joshua
Joshua 21:16	The tribes named Judah and Simeon also gave the towns named Ain, Juttah, and Beth-Shemesh to Aaron's descendants. And the tribes named Judah and Simeon also gave the fields [that were near those towns] to Aaron's descendants. Therefore the tribes named Judah and Simeon gave 9 towns to Aaron's descendants.	Joshua
1 Samuel 12:3	I(Samuel) am standing in-front-of you(Israelites) now. [If I(Samuel) did a bad thing to you(Israelites),] you(Israelites) (imp) tell me(Samuel) about that thing now in-front-of Yahweh and in front of the king [that Yahweh chose/appointed]. Did I(Samuel) steal an ox or a donkey from you(Israelites)? Did I(Samuel) cheat you(Israelites)? [When I(Samuel) was judging you(Israelites)] did I(Samuel) accept money from you(Israelites)? [If I(Samuel) did those things,] then I(Samuel) will return the things [that I(Samuel) took] to you(Israelites)."	1_Samuel
Acts 19:3	So Paul asked those people, ["Then how did people baptize you(disciples)?"] And those people said, ["People baptized us(disciples) [ like John the Baptist baptized people]."]	Acts
Matthew 27:27	(title) The Roman soldiers _frameInferable laugh/mock at Jesus. _paragraph Then the ruler's/governor soldiers took Jesus into the Praetorium named Pilate's royal house _ExplainName. Those soldiers called all the other _implicit soldiers to that place [so that the whole group of soldiers would stand around Jesus].	Matthew
2 Samuel 3:31	Then David spoke to Joab and all of the people [who were with Joab]. David said, ["(imp) You(Joab) tear your(Joab's) clothes [in order to show people [that you(Joab) are sad]]]. [When you(Joab) walk by Abner’s body] you(Joab) (imp) cry/mourn for Abner." [When David's servants carried Abner's body to the grave] King David followed those servants.	2_Samuel
Matthew 26:16	Then Judas-Iscariot started waiting for a time [so that Judas-Iscariot could give/betray-A Jesus to those priests _implicit].	Matthew
Mark 5:19	But Jesus did not allow [that man to go with Jesus ]. Instead, Jesus said to that man, ["You(man) (imp) go to your(man's) people]. And you(man) (imp) tell those people about the great things [that the Lord-A did for you(man)]. You(man) (imp) tell those people [that the Lord-A was kind/merciful to you(man)]."	Mark
Genesis 30:1	-Title Jacob has more sons.  Rachel was jealous of Rachel's sister named Leah [because Leah birthed children for Jacob]. So one day Rachel said to Jacob, ["[If you(Jacob) do not give children to me(Rachel)] I(Rachel) will die!"]	Genesis
Genesis 24:63	[After the servant and Rebekah traveled for several days] Isaac went to a field [in-order-to think in a quiet place]]. Then Isaac saw [camels traveling on the road].  So Isaac stood up.  And Isaac began walking toward the camels.	Genesis
Acts 16:8	So Paul and those people [who were traveling with Paul] went through Mysia. And Paul and those people [who were traveling with Paul] traveled to the city named Troas.	Acts
2 Samuel 2:12	Later Abner [who was the son of Ner] left Mahanaim. And Abner went to Gibeon.The men [that served Ish-Bosheth] went with Abner to Gibeon. Ish-Bosheth was Saul’s son.	2_Samuel
Joshua 22:31	And Phinehas [who was the son of Eleazar] said to the people [who were in the tribes named Reuben, Gad, and Manasseh], [“Now we(Israelites) know [that Yahweh is with us(Israelites)]]. And we(Israelites) know [that you(people) did not sin against Yahweh]. So Yahweh will not punish the Israelites.”	Joshua
Matthew 6:12	And you(Father) (imp) forgive-B our(people’s) sins [just-like we(people) also forgave-C the people [who sinned against us(people)]] .	Matthew
Matthew 5:35	You(person) (imp) do not promise/swear [(implicit-situational) you(person) will do something] in the name of earth. (literal) For the earth is the place [that God steps on]. (dynamic) For God rules the earth. You(person) (imp) do not promise/swear [(implicit-situational) you(person) will do something] in the name of Jerusalem. For Jerusalem is the city of the great king.	Matthew
Genesis 43:4	But [If you(Jacob) allow [Benjamin to go with us(brothers)]] we(brothers) will go to Egypt. Then we(brothers) will buy food for you(Jacob).	Genesis
Joshua 22:18	Do you(people) refuse [to follow Yahweh]? [If you(people) stop obeying Yahweh today] Yahweh will be angry with all of the Israelites tomorrow.	Joshua
Genesis 27:8	Then Rebekah said to Jacob, [" son of me(Rebekah), you(Jacob) (imp) obey me(Rebekah).]	Genesis
1 Samuel 17:15	David took care of David's father’s sheep in Bethlehem. But David often went to the place [that Saul’s army was camping at]. Then David returned to Bethlehem.	1_Samuel
Matthew 23:1	(title) Jesus warns-C people about people [who pretend [to be good/righteous]]. _paragraph Then Jesus said the following words to the crowd and Jesus's followers/disciples.	Matthew
Joshua 2:10	We(people) heard [that Yahweh caused [the Red Sea to become dry for you(Israelites)]]. Yahweh helped you(Israelites) [after you(Israelites) left Egypt]. And we(people) heard [that you(Israelites) killed King Sihon and King Og]. Those 2 men were the kings of the Amorites [who were living on the eastern side of the Jordan River]. You(Israelites) completely destroyed those people.	Joshua
Mark 15:11	But the chief priests persuaded-B that crowd [that crowd to ask Pilate [Pilate to free Barabbas for-C that crowd instead-C _Adp of Jesus _implicit ]].	Mark
1 Samuel 2:15	[Before a person burned the animal's fat] Eli's sons sent the sons' servant to that person. Then the servant said to that person, ["You(person) (imp) give some raw meat to the priest]. The priest will not accept meat [that you(person) boiled]."	1_Samuel
Joshua 7:17	So each group of families [that was in the tribe named Judah] stood in-front-of Yahweh. Then Yahweh chose the group named Zerah. Then each of the families of Zerah stood in-front-of Yahweh. And Yahweh chose the family of Zimri.	Joshua
Joshua 5:5	Previously all of the men [who come-out from Egypt] were circumcised by priests.  Many boys were born in the desert [after the Israelites left Egypt]. But [while the people were traveling from Egypt] all of the people [who were born in the desert] were not circumcised by priests.	Joshua
Matthew 2:11	(implicit-situational) That star helped [the wise men find the place [that the child was at]]. [After those wise men entered the house ,] those wise men saw the child and the child's mother named Mary. And the wise men immediately _implicit bowed. And those wise men honored/worship the child. Then those wise men opened the boxes of extremely valuable things [ (implicit-situational) which those wise men brought to that child ]. And those wise men gave gifts [which were gold, frankincense named a very valuable incense _implicit, and myrrh named a very expensive oil _implicit]  to the child.	Matthew
2 Samuel 14:2	So Joab sent a messenger to a wise woman [who was living in Tekoa]. That messenger brought that woman to Joab.  Then Joab said to that woman, ["(imp) you(woman) pretend [that you(woman) are crying/mourning for a dead person]].  (imp) You(woman) put on special clothes [that people [who are crying/mourning for a dead person] wear] . You(woman) (imp) do not clean yourself(woman). (imp) You(woman) pretend [that you(woman) were crying/mourning for a dead person for many days].	2_Samuel
1 Samuel 17:30	Then David asked other men about the gift/reward [that King Saul will give to the man [who will kill Goliath]]. And those men said to David the same things [that the other men said].	1_Samuel
Daniel 4:1	King Nebuchadnezzar wrote a letter to all the people [who live on the earth].  Nebuchadnezzar wrote, ["I(Nebuchadnezzar), King Nebuchadnezzar, send this message to all the people [who live on the earth]]. I(Nebuchadnezzar) hope [that all of you(people) have happy and prosperous lives].	Daniel
Matthew 25:17	(literalunits) Similarly, the servant-B [who received 2 talents] earned 2 more talents. (modernunits) Similarly, the servant-B [who received 2 bags ] earned 2 more bags of _quantity gold.	Matthew
Genesis 47:10	Then Jacob blessed the king again. and Jacob left the king.	Genesis
Matthew 21:42	_paragraph (yesrhetorical) Jesus asked those priests and those old leaders, ["Did you(priests) read the following words [that are in-G the Scriptures]?] (statement) Jesus said to those priests and those old leaders, ["You(priests) certainly read _past the following words [that are in-G the Scriptures]]. _paragraph The Scriptures _implicitNecessary say _implicitNecessary, ["Certain people [who were building a building] refused [to use a certain stone]]. (literal) But that stone became the chief stone of the corner of the building _implicit. (dynamic) But that stone became the most important stone of the building _implicit. The Lord-A did this thing. And we(people) see [this thing is wonderful]." (footnote) You(people) (imp) see Psalms 118:22-23.	Matthew
Genesis 47:16	Joseph said to those people, ["[Because you(people) do not have money] you(people) must give your(people's) livestock to me(Joseph)]. Then I(Joseph) will give food to you(people)."	Genesis
