reference	verse	book
1 Samuel 5:4	On the next morning the people of Ashdod woke up. And those people saw Dagon on the ground again!  Dagon was on the floor in front of the Ark-of-the-Covenant. The head and the hands of the idol were broken off. The head and the hands were near the door of the temple. And the body of Dagon was lying on the floor.	1_Samuel
Genesis 41:1	-Title Joseph explains the king's dream. 2 years Later the king dreamed [that the king was standing near the river named Nile].	Genesis
Matthew 23:11	The person [who wants [to be the greatest person [that is among you(followers)]]] must be your(followers') servant-A.	Matthew
Matthew 23:23	_paragraph People [who teach the religious laws] and Pharisees, people [who pretend [to be good/righteous]], you(scribes) will much suffer! (complex) You(scribes) give _habitual 1 part from 10 parts of your(scribes') spices [_descriptive which include mint, dill and cumin ]. (simple) You(scribes) give 1 part of 10 parts of your(scribes') spices [that cause [food to taste good]]. But you(scribes) stopped obeying God's _implicit more important religious laws. People _generic should be fair/just, kind/merciful and faithful-A. You(scribes) obey God's _implicit less important religious laws. But you(scribes) should also obey those more important religious laws.	Matthew
Genesis 24:18	Rebekah said, ["Master, you(servant) (imp) drink this water."] Rebekah quickly moved the jar from Rebekah's shoulder. and Rebekah allowed [the servant of Abraham to drink some water].	Genesis
Daniel 3:8	Then some astrologers came to the official. And the astrologers accused [some Jews of not bowing to the statue].	Daniel
Matthew 13:58	_paragraph (complex) And Jesus did not do many miracles there [because the people did not have faith in Jesus _implicit]. (simple) And Jesus did not do many miracles there [because the people did not believe in Jesus _implicit].	Matthew
Matthew 22:33	_paragraph [When the crowd heard these words,] the crowd was extremely surprised/amazed because of the things-C [that Jesus was teaching-B people _implicit].	Matthew
2 Samuel 22:19	Those people attacked me(David) [when I(David) had much-many trouble].    But Yahweh helped me(David).	2_Samuel
Joshua 19:48	So Yahweh gave towns and villages to the tribe named Dan. Each group of families [that were in that tribe] received land.	Joshua
2 Samuel 6:13	The men [who were carrying the Ark of the Covenant] walked six steps. Then David gave/sacrificed a bull and a fat calf to Yahweh. David repeatedly sacrificed animals [while those men were carrying the Ark of the Covenant].	2_Samuel
Acts 21:10	The (title) people [who believe in Jesus] tried to persuade Paul [not to go to Jerusalem]. We(disciples) stayed in that place for many days. A man named Agabus left the region named Judea. And Agabus came to the city [where we(disciples) were staying]. Agabus' job was telling people God's messages.	Acts
Genesis 6:4	People called some giants [who lived on the earth at that time] Nephilim.  There were Nephilim later also.  These Nephilim were the children of the sons of God. The sons of God sexed women [who lived on the earth].  Then these women birthed the Nephilim. The Nephilim were very famous.  And the Nephilim were strong soldiers.	Genesis
Mark 7:27	(paragraph) Jesus said to that woman, ["First you(woman) (imp) let [the children eat all the food [that those children want to eat]]]. For people should not take-away food from children [in-order-to throw-C that food to the dogs _frameInferable]. (implicit-situational) So you(woman) (imp) let [me(Jesus) help the Jews first]."	Mark
Genesis 29:3	[When the sheep came close to the well] the shepherds moved that stone [so-that the shepherds could give water to the sheep]. [after the shepherds finished giving water to the sheep] the shepherds put the stone on the top of the well again.	Genesis
Mark 9:37	["If a person accepts/welcome a child [that is like this child] because of me(Jesus),] that person also _implicit accepts/welcome me(Jesus). And [if that person accepts/welcome me(Jesus),] that person accepts/welcome me(Jesus) and the Father _implicitNecessary [who sent me(Jesus)]."	Mark
1 Samuel 18:23	So Saul’s servants spoke to David. But David said to those servants, ["I(David) should not become the king’s son-in-law [because I(David) am not important]].  I(David) am poor.  And most people do not know me(David)."	1_Samuel
Matthew 5:38	(title) Jesus says [people should not oppose those people's enemies]. (paragraph) You(people) heard [that our(Jesus's) people/ancestors were told _distantPast by the religious _implicit laws/Law _implicitActiveAgent, ["[If a person hurts/damages one of your(person's) eyes _dual,] one of that person's eyes _dual should be hurt/damaged by officials _implicitActiveAgent]]. And [if a person hurts/damages one of your(person's) teeth,] one of that person's teeth should be hurt/damaged by officials _implicitActiveAgent." (footnote) You(people) (imp) see Exodus 21:24, Leviticus 24:20 and Deuteronomy 19:21.	Matthew
Joshua 17:11	The people [that were in the tribe named Manasseh] also owned the places named Beth-Shan, Ibleam, Dor, Endor, Taanach, and Megiddo. And the people [that were in the tribe named Manasseh] owned all of the small towns [that were near those places]. Those towns were in the land [that the tribe named Issachar and the tribe named Asher owned]. (People called Dor Naphoth.)	Joshua
1 Samuel 30:27	David also sent things to the leaders [who were in Bethel, Ramoth-Negev, and Jattir].	1_Samuel
1 Samuel 14:20	Then Saul and the soldiers [who were with Saul] started fighting the Philistines. The Philistines became extremely confused. The Philistine soldiers were killing each-other(soldiers) with the soldiers’ swords.	1_Samuel
2 Samuel 16:11	Then David said to Abishai and to all of David's officials, ["My(David's) son is trying [to kill me(David)]]. But this man is in the tribe named Benjamin. (imp) You(officials) do not touch this man. (imp) You(officials) let[this man curse me(David)][because Yahweh told [this man to curse me(David)]].	2_Samuel
Genesis 10:31	All these people were descendants of Shem. All the families spoke different languages. and all the families lived in different places.	Genesis
Genesis 5:16	Mahalalel lived for 830 years [after Jared was birthed].  Mahalalel also had other children.	Genesis
Genesis 33:16	So on that day Esau started to return to Edom.	Genesis
Genesis 49:1	-Title Jacob blesses Jacob's sons. Then Jacob called Jacob's sons. [After Jacob's sons came to Jacob] Jacob said, ["You(sons) (imp) come near me(Jacob).] I(Jacob) will tell you(sons) about the things [that will happen to you(sons) in the future].	Genesis
Daniel 4:22	Nebuchadnezzar, you(Nebuchadnezzar) are like this tree. You(Nebuchadnezzar) have become strong and powerful. You(Nebuchadnezzar) have become very great. You(Nebuchadnezzar) rule all the people [who live on the earth].	Daniel
Joshua 17:8	(The tribe named Manasseh owned the land [that was near Tappuah]. But the descendants of Ephraim owned the town named Tappuah.  Tappuah was on the border of the land [that the tribe named Manasseh owned].)	Joshua
2 John 1:6	The true way [that we(John) love God] is to live [just-like God said [that we(John) should live]]. Since the time [when you(people) started following Christ] you(people) heard [that God commanded that [you(people) should be always loving each-other(people)]].	2_John
Genesis 17:13	You(Abraham) (imp) circumcise all male babies [that live among your(Abraham's) people]. This mark [that will be on your(Abraham's) bodies] will remind you(Abraham) [that I(God) made a covenant with you(Abraham)].  That covenant will exist forever.	Genesis
Esther 1:10	After 7 days King Xerxes was very happy [because Xerxes had drunk a lot of wine]. King Xerxes had 7 men [that did not have testicles]. These 7 men cared for Xerxes' wives. These men's names were Mehuman, Biztha, Harbona, Bigtha, Abagtha, Zethar, and Carcas. Xerxes called these 7 men [that did not have testicles].	Esther
Joshua 6:12	On the next morning the people woke-up early. Then the priests carried the ark-of-the-covenant again.	Joshua
Genesis 8:8	Once Noah also put a dove outside the boat.  Noah knew that [[if the dove did not return to the boat] water did not cover the ground].	Genesis
Joshua 11:16	So Joshua defeated all of the people [who were living in that land]. Joshua defeated the people [who were living in the mountains] and the people [who were living in southern Canaan]. Joshua defeated the people [who were living in Goshen], the people [who were living in the western mountains], and the people [who were living in the valley-Jordan]. Joshua also defeated the people [who were living in the mountains of Israel] and the people [who were living in all of the hills [that were near those mountains]].	Joshua
Nahum 1:2	Yahweh is God.  [When people worship gods,] Yahweh becomes jealous.  And Yahweh punishes those people. Yahweh punishes people [because people do evil things]. Yahweh is angry at those people. Yahweh punishes Yahweh's enemies. [When Yahweh is angry at people,] Yahweh waits [to punish those people].	Nahum
2 Samuel 23:39	Uriah was from Heth.There were 37 important soldiers in David's army.	2_Samuel
Joshua 15:22	And the tribe named Judah also owned the towns named Kinah, Dimonah, and Adadah.	Joshua
Genesis 41:44	The king said to Joseph, ["I(king) am the king]. But the people [who are living in Egypt] will not move the people's hands or the people's feet [unless you(Joseph) speak]."	Genesis
Nehemiah 10:15	Bunni, Azgad, Bebai,	Nehemiah
Genesis 31:27	Why did you(Jacob) run  from me(Laban)? Why did you(Jacob) trick me(Laban)? Why did you(Jacob) not tell me(Laban) [that you(Jacob) were leaving]? [If you(Jacob) had told me(Laban) [that you(Jacob) were leaving]] I(Laban) would have had a feast for you(Jacob). [If you(Jacob) had told me(Laban) [that you(Jacob) were leaving]] we(Laban) would have listened to people [that played tambourine and harps].	Genesis
Genesis 9:1	-Title God makes a covenant with Noah.  Then God blessed Noah and Noah's sons. and God said to Noah and Noah's sons, ["You(Noah) (imp) have many children]. You(Noah and Noah's sons) (imp) fill the earth with your(Noah) children.	Genesis
Genesis 10:1	-Title Noah has descendants. Noah had sons named Shem, named Ham, and named Japheth. After the flood these three men had sons.	Genesis
1 Samuel 20:41	[After the boy left Jonathan] David came to Jonathan. And David bowed to Jonathan -iteration three times. David put David's face close to the ground.  David (implicit-info) wanted [to show Jonathan [that David respected Jonathan greatly]]. Then David and Jonathan kissed each-other(David). And David and Jonathan cried/wept. David was extremely sad!	1_Samuel
Mark 6:1	(title) People reject Jesus in Nazareth. (paragraph) Then Jesus left that place. And Jesus went with Jesus's disciples to the town [that Jesus be-T from] named Nazareth _implicit .	Mark
1 Samuel 14:9	[After the Philistines see us(Jonathan)] the Philistines might say to us(Jonathan), ["You(Jonathan) (imp) stay at that place].  We(Philistines) will come to you(Jonathan)." [If the Philistines say those words,] then we(Jonathan) will stay at that place.  And we(Jonathan) will not climb up to the Philistines.	1_Samuel
Genesis 45:12	You(brothers) and my(Joseph's) brother Benjamin are able [to see [that I(Joseph) am speaking to you(brothers)]].	Genesis
Nahum 3:3	Soldiers [that are riding horses] attack the city.  Those soldiers are holding swords and spears.  Those soldiers kill many people.  And many corpses are lying on the streets. People are not able [to count all of the dead bodies].  People trip on the corpses [that are on the streets].	Nahum
Genesis 29:5	Then Jacob asked, ["Do you(shepherds) know the grandson of Nahor named Laban?"] The shepherds answered, ["Yes.] We(shepherds) know Laban".	Genesis
Mark 4:33	(paragraph) Jesus taught God's _implicit message to people [by using many similar stories/parables]. Jesus taught God's _implicit message to those people [by only telling stories/parables [that those people were able [to understand]]].	Mark
Matthew 3:16	(paragraph) [After Jesus was baptized by John _implicit,] Jesus immediately come-out from the water. Then heaven was opened by God _implicitActiveAgent. And Jesus saw [the Spirit of God [who looked like a bird/dove] come-down] [and the Spirit of God coming on Jesus].	Matthew
Joshua 12:5	Og also ruled the people [who were living near Mount-Hermon], the people [who were living near Salekah], and the people [who were living near Bashan]. But Og did not rule the people [who were living in Geshur] or the people [who were living in Maacah]. Og also ruled the people [who were living in half of Gilead]. Sihon [who was the king of Heshbon] ruled the people [who were living in the other half of Gilead].	Joshua
Philemon 1:15	Perhaps Onesimus was not with you(Philemon) for a short time [so that Onesimus would be with you(Philemon) forever from now].	Philemon
Genesis 26:26	Then Abimelech came from Gerar [in-order-to talk to Isaac]. Abimelech brought Ahuzzath [who advise Abimelech] and Phicol [who was the captain of army of Abimelech].	Genesis
Genesis 30:42	But [when the weak animals sex each-other(animal)] Jacob did not put the branches in-front-of those animals. Thus the young animals [that the weak animals birthed] belonged to Laban. and the young animals [that the strong animals birthed] belonged to Jacob.	Genesis
Joshua 14:12	Therefore (imp) you(Joshua) give this region [that is in these mountains] to me(Caleb). On that day [when I(Caleb) returned to Moses] Yahweh promised [to give this region to me(Caleb)]. At that time, the other men/spies told the Israelites [that giants were living in this region]. Those giants were descendants of Anak.  And the other men/spies said [that the cities were very large]. And the other men/spies said [that many soldiers were protecting these cities]. But now Yahweh will help [me(Caleb) defeat these people] [like Yahweh promised].”	Joshua
Genesis 41:21	But [after the thin cows ate the 7 fat cows] the thin cows were still thin. Those cows were still thin and ugly! Then I(king) woke up.	Genesis
Acts 21:36	The crowd followed the soldiers. And the crowd continued to shout, ["You(soldiers) (imp) Kill Paul"].	Acts
Joshua 10:36	Then Joshua and the Israelites went from Eglon to Hebron. And the Israelites attacked Hebron.	Joshua
Joshua 1:10	Joshua (title) speaks to the people.  So Joshua spoke to the leaders of the people.	Joshua
Daniel 6:7	All the officials, princes, rulers, and captains suggest [that the king write a new law]. For 30 days all people should pray to only you(king). No person should pray to any god or any person. [If a person prays to a god or to a person] your(king's) servants must throw that man into the pit [that you(king) keep lions in].	Daniel
Matthew 11:28	_paragraph People [who are tired] [and who carry a heavy load], you(people) (imp) come to me(Jesus). Then-D I(Jesus) will cause [you(people) to rest].	Matthew
Joshua 20:3	A man might kill a person accidentally.  That man did not plan [to kill that person].  Then the relatives of the person [that the man killed] might want [to kill that man]. So that man must escape from those relatives. So (imp) you(Joshua) choose cities [so that that man could escape]. The relatives must not kill that man [while that man is in one of those cities].	Joshua
Genesis 5:27	Therefore Methuselah lived for 969 years.  Then Methuselah died.	Genesis
Nehemiah 13:10	I(Nehemiah) also learned [that people were not giving enough food to the people [that were in the tribe named Levi]]. So the people [that were in the tribe named Levi] and the people [that sang songs in the temple] returned to those people’s fields.	Nehemiah
Acts 17:8	[When the people heard this message,] the city's officials and the crowd became very angry.	Acts
Daniel 3:5	[When you(people) hear the sound of instruments] you(people) must bow to the statue. You(people) must worship the gold statue [that king Nebuchadnezzar has made].	Daniel
Mark 6:2	On the next _implicit Sabbath, Jesus started teaching-B God's message _implicit in the synagogue. Many people [who listened to Jesus ] were surprised/amazed. (paragraph) (rhetorical) Those people asked, ["Where did this man learn _implicitNecessary these ideas?]  (statement) Those people said, ["We(people) do not know-how [this man learned _implicitNecessary these things]]. (rhetorical) And who gave this wisdom to this man? (statement) And we(people) do not know-how [this man received this wisdom]. (rhetorical) And how is this man able [to do these actions [that only God is able [to do]]]? (statement) And we(people) do not know-how [this man is able [to do these actions [that only God is able [to do]]]].	Mark
2 Samuel 6:23	Saul's daughter named Michal never gave birth to a child.	2_Samuel
Nehemiah 5:13	Then I(Nehemiah) shook my(Nehemiah's) robe. And I(Nehemiah) said to those people, ["[If you(people) do not keep the promise [that you(people) made to God]] I(Nehemiah) want [God to shake you(person)]]. God will shake that person [just-like I(Nehemiah) shook my(Nehemiah's) robe]. And other people will take-away that person's house and the things [that that person owns]." Then all of those people said, ["We(people) agree with you(Nehemiah)"]. Then those people praised Yahweh. And those people did all of the things [that those people promised God [that those people would do]].	Nehemiah
Nehemiah 5:14	[When King Artaxerxes ruled Persia for 20 years] King Artaxerxes chose/appointed [me(Nehemiah) to be the ruler/governor of Judah]. For 12 years I(Nehemiah) ruled those people.  I(Nehemiah) ruled those people [until Artaxerxes ruled Persia for 32 years]. During those 12 years I(Nehemiah) and my(Nehemiah’s) brothers did not eat the food [that the king gave to us(Nehemiah)].	Nehemiah
Nehemiah 4:10	[While these things were happening] the people [that were in Judah] said, ["The people [who are working] are becoming very tired]. Big piles of stones are at the places [that we(people) must build at]. So we(people) will not be able [to build the wall]."	Nehemiah
Jonah 2:6	I(Jonah)  sank to the bottom of the mountains. I(Jonah) thought [that I(Jonah) died]. And I(Jonah) thought [that I(Jonah) will be in this grave forever]. But you(Yahweh) are Yahweh. You(Yahweh) are my(Jonah’s) God. You(Yahweh) brought me(Jonah) from death’s pit.	Jonah
Joshua 7:9	The Canaanites and all of the other people [who are living in this country] will hear [that the people [who are living in Ai] defeated us(Israelites)]. Then the Canaanites will surround us(Israelites). And the Canaanites will kill us(Israelites)! Then those people will not respect you(Yahweh)!"	Joshua
2 Samuel 4:12	Then David ordered [David's soldiers to kill Rekab and Baanah]. Those soldiers cut off Rekab's and Baanah's hands and feet. Then those soldiers hung Rekab's body  and Baanah's body by the pool [that was in Hebron]. Then those soldiers buried Ish-Bosheth's head in Abner's tomb [which was at Hebron].	2_Samuel
1 Samuel 18:26	So Saul’s servants told those things to David.  Then David became happy.  David wanted [to become the king’s son-in-law].	1_Samuel
Matthew 8:15	Jesus touched that mother's/mother-in-law hand. (literal) And that mother/mother-in-law stopped having a fever. (dynamic) And that mother/mother-in-law became healthy. So that mother/mother-in-law get-up. And that mother/mother-in-law started to serve food _implicit to Jesus.	Matthew
Mark 14:54	And Peter followed-A Jesus and those other people _implicit to the courtyard _yardinLDV of the chief priest of the house _implicitType. But Peter did not go near Jesus. Peter sat with the servants/guards of the chief priest _implicit. And Peter caused [Peter to be warm] [by sitting near a fire].	Mark
Nehemiah 10:23	Hoshea, Hananiah, Hasshub,	Nehemiah
Daniel 5:18	The great and true God caused [your(king's) father, Nebuchadnezzar, to be the king]. God caused [Nebuchadnezzar to be great]. And God honored Nebuchadnezzar.	Daniel
Genesis 27:36	Then Esau said, ["You(Isaac) named the brother of me(Esau) Jacob correctly.] Jacob tricked me(Esau) –iteration 2 times. Jacob caused [me(Esau) to promise Jacob [that Jacob will inherit all the things of you(Isaac)]]. and today Jacob has caused [you(Isaac) to bless Jacob instead of me(Esau)]." Then Esau asked Isaac, ["Will you(Isaac) bless me(Esau) also?"]	Genesis
Genesis 49:32	Abraham bought that field and that cave from the Hittites."	Genesis
1 Samuel 16:13	So Samuel picked up the horn [that contained oil]. And Samuel poured that oil on the head of Jesse's youngest son. So Samuel anointed that son in-front-of that son's brothers. Then Yahweh's Spirit entered David. And Yahweh's Spirit stayed with David.  Then Samuel returned to Ramah.	1_Samuel
Matthew 9:18	(title) Jesus heals people. _paragraph [While Jesus was saying these words to the follower/disciples,] a leader of the synagogue [that (implicit-situational) was in that town] came. And that leader knelt/bow in-front-of Jesus. That leader said, ["My(leader's) daughter died _immediatePast]. But [if you(Jesus) come to my(leader's) house _implicit [in order to put your(Jesus's) hand on my(leader's) daughter],] my(leader's) daughter will live again _implicit."	Matthew
2 Samuel 2:19	During the battle Asahel started chasing Abner. Asahel followed Abner continuously.	2_Samuel
2 Samuel 23:17	David said, ["Yahweh, I(David) will not drink this water]!  These 3 officers almost died [when these 3 officers went to Bethlehem [in order to get this water]]." So David did not drink that water. Those 3 important officers did other great things also.	2_Samuel
Joshua 14:13	So Joshua blessed Caleb [who was the son of Jephunneh]. And Joshua gave the city named Hebron to Caleb.	Joshua
Daniel 11:25	That man will think [that that man is strong]. And that man will not fear other people [because that man will have a big army]. So that man will attack the king of the south region. But the king of the south region will fight that man with a big army. That man will be able [to defeat the king of the south region] [because other people will plot against the king of the south region].	Daniel
2 Samuel 19:23	Then the king said to Shimei, ["You(Shimei) will not die.]" So  the king promised Shimei [that the king will not kill Shimei].	2_Samuel
1 Samuel 16:8	Then Jesse told [Jesse's son named Abinadab to walk in-front-of Samuel]. But Samuel said, ["Yahweh did not choose this man]."	1_Samuel
